ID,COUNTRY,ISO,ADMIN_LEVEL_NAME,PCODE,REGION,LOG_TYPE,CATEGORY,MEASURE,TARGETED_POP_GROUP,NON_COMPLIANCE,DATE_IMPLEMENTED
879,Argentina,ARG,,,Americas,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not applicable,17/02/2020
25,Argentina,ARG,,,Americas,Introduction / extension of measures,Movement restrictions,Visa restrictions,No,Not applicable,11/03/2020
24,Argentina,ARG,,,Americas,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,12/03/2020
26,Argentina,ARG,,,Americas,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not applicable,12/03/2020
847,Argentina,ARG,,,Americas,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,12/03/2020
849,Argentina,ARG,,,Americas,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Refusal to enter the country,15/03/2020
873,Argentina,ARG,,,Americas,Introduction / extension of measures,Social distancing,Public services closure,No,,16/03/2020
875,Argentina,ARG,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,16/03/2020
2417,Argentina,ARG,,,Americas,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,16/03/2020
876,Argentina,ARG,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,17/03/2020
877,Argentina,ARG,,,Americas,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,18/03/2020
868,Argentina,ARG,,,Americas,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Not applicable,19/03/2020
869,Argentina,ARG,Buenos Aires,,Americas,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,19/03/2020
878,Argentina,ARG,,,Americas,Introduction / extension of measures,Lockdown,Partial lockdown,No,Not applicable,19/03/2020
2095,Argentina,ARG,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,Not available,19/03/2020
2093,Argentina,ARG,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not available,20/03/2020
2094,Argentina,ARG,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not available,23/03/2020
3317,Argentina,ARG,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,24/03/2020
3354,Argentina,ARG,,,Americas,Introduction / extension of measures,Movement restrictions,Surveillance and monitoring,No,Not available,25/03/2020
3355,Argentina,ARG,,,Americas,Introduction / extension of measures,Movement restrictions,Border closure,No,Not available,26/03/2020
3373,Argentina,ARG,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,26/03/2020
3378,Argentina,ARG,,,Americas,Introduction / extension of measures,Movement restrictions,Border closure,No,Refusal to enter the country,26/03/2020
3374,Argentina,ARG,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,28/03/2020
3375,Argentina,ARG,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,29/03/2020
3376,Argentina,ARG,,,Americas,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,Not applicable,29/03/2020
3377,Argentina,ARG,,,Americas,Introduction / extension of measures,Lockdown,Partial lockdown,No,Not applicable,29/03/2020
69,Armenia,ARM,,,Asia,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not applicable,31/01/2020
65,Armenia,ARM,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure,Yes,Not applicable,24/02/2020
430,Armenia,ARM,,,Asia,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,02/03/2020
63,Armenia,ARM,,,Asia,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,Not applicable,10/03/2020
66,Armenia,ARM,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,11/03/2020
73,Armenia,ARM,,,Asia,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not applicable,13/03/2020
67,Armenia,ARM,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure,Yes,Not applicable,14/03/2020
1003,Armenia,ARM,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,,16/03/2020
1004,Armenia,ARM,,,Asia,Introduction / extension of measures,Social distancing,Schools closure,No,,16/03/2020
1005,Armenia,ARM,,,Asia,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,16/03/2020
1006,Armenia,ARM,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,,16/03/2020
1007,Armenia,ARM,,,Asia,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,,16/03/2020
1012,Armenia,ARM,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure,Yes,,16/03/2020
2026,Armenia,ARM,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,23/03/2020
2027,Armenia,ARM,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,23/03/2020
2028,Armenia,ARM,,,Asia,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,Not applicable,23/03/2020
2029,Armenia,ARM,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure,Yes,Not applicable,23/03/2020
3752,Armenia,ARM,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not available,23/03/2020
3747,Armenia,ARM,,,Asia,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,Up to detention,24/03/2020
3749,Armenia,ARM,,,Asia,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Up to detention,24/03/2020
3750,Armenia,ARM,,,Asia,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Up to detention,24/03/2020
3751,Armenia,ARM,,,Asia,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,Up to detention,24/03/2020
4519,Armenia,ARM,,,Asia,Introduction / extension of measures,Lockdown,Partial lockdown,No,,24/03/2020
3748,Armenia,ARM,,,Asia,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,Up to detention,31/03/2020
4520,Armenia,ARM,,,Asia,Introduction / extension of measures,Lockdown,Partial lockdown,No,,31/03/2020
98,Australia,AUS,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,17/02/2020
93,Australia,AUS,,,Pacific,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,01/03/2020
94,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not available,01/03/2020
96,Australia,AUS,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,01/03/2020
97,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,12/03/2020
95,Australia,AUS,,,Pacific,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,13/03/2020
1074,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Awareness campaigns,Yes,,17/03/2020
1077,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,18/03/2020
1075,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Awareness campaigns,No,,20/03/2020
1076,Australia,AUS,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,,20/03/2020
1078,Australia,AUS,,,Pacific,Introduction / extension of measures,Movement restrictions,Border closure,No,,20/03/2020
1079,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,20/03/2020
1080,Australia,AUS,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,,20/03/2020
1081,Australia,AUS,,,Pacific,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,20/03/2020
1082,Australia,AUS,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,,20/03/2020
1083,Australia,AUS,,,Pacific,Introduction / extension of measures,Social distancing,Changes in prison-related policies,Yes,,20/03/2020
1100,Australia,AUS,,,Pacific,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,20/03/2020
1421,Australia,AUS,,,Pacific,Introduction / extension of measures,Social distancing,Public services closure,Yes,Not available,22/03/2020
1422,Australia,AUS,,,Pacific,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,22/03/2020
1423,Australia,AUS,"NSW, Vic, ACT",,Pacific,Introduction / extension of measures,Social distancing,Public services closure,Yes,Not available,22/03/2020
1424,Australia,AUS,"Vic, ACT",,Pacific,Introduction / extension of measures,Social distancing,Schools closure,Yes,Not applicable,22/03/2020
1425,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,General recommendations,No,Not available,22/03/2020
1426,Australia,AUS,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,22/03/2020
1427,Australia,AUS,"SA, WA, Tas, NT",,Pacific,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,Yes,Not available,22/03/2020
1428,Australia,AUS,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,22/03/2020
1429,Australia,AUS,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,22/03/2020
2255,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,General recommendations,No,Not applicable,24/03/2020
2278,Australia,AUS,,,Pacific,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,Yes,Other (add in comments),24/03/2020
2251,Australia,AUS,Qld,,Pacific,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,Yes,Other (add in comments),25/03/2020
2252,Australia,AUS,,,Pacific,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,25/03/2020
2253,Australia,AUS,,,Pacific,Introduction / extension of measures,Social distancing,Public services closure,Yes,Not applicable,25/03/2020
2254,Australia,AUS,,,Pacific,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,Not applicable,25/03/2020
2256,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,Not applicable,25/03/2020
2257,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,Not applicable,25/03/2020
2277,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Testing policy,No,Not applicable,25/03/2020
2809,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Psychological assistance and medical social work,No,Not applicable,25/03/2020
2810,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Psychological assistance and medical social work,No,Not applicable,25/03/2020
2812,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Testing policy,Yes,Not applicable,25/03/2020
2800,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Testing policy,Yes,Not applicable,26/03/2020
2801,Australia,AUS,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,26/03/2020
2811,Australia,AUS,NT,,Pacific,Introduction / extension of measures,Public health measures,Awareness campaigns,Yes,Not applicable,26/03/2020
2804,Australia,AUS,Tas,,Pacific,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,Fines,27/03/2020
2805,Australia,AUS,King & Flinders Islands,,Pacific,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not available,27/03/2020
2807,Australia,AUS,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not available,27/03/2020
2802,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Arrest/Detention,28/03/2020
2803,Australia,AUS,,,Pacific,Introduction / extension of measures,Movement restrictions,Surveillance and monitoring,Yes,Not available,28/03/2020
2808,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,Not applicable,29/03/2020
3520,Australia,AUS,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,29/03/2020
3521,Australia,AUS,,,Pacific,Introduction / extension of measures,Lockdown,Partial lockdown,No,Fines,29/03/2020
3522,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not applicable,29/03/2020
3518,Australia,AUS,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,31/03/2020
3524,Australia,AUS,,,Pacific,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,Not applicable,31/03/2020
3525,Australia,AUS,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,31/03/2020
2806,Australia,AUS,WA,,Pacific,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,Yes,Fines,01/04/2020
3515,Australia,AUS,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,02/04/2020
3516,Australia,AUS,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,02/04/2020
3517,Australia,AUS,,,Pacific,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,02/04/2020
3519,Australia,AUS,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,02/04/2020
3526,Australia,AUS,WA,,Pacific,Introduction / extension of measures,Movement restrictions,Border closure,Yes,Not available,05/04/2020
3523,Australia,AUS,,,Pacific,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,Not applicable,06/04/2020
411,Austria,AUT,,,Europe,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,Not applicable,10/03/2020
412,Austria,AUT,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,10/03/2020
414,Austria,AUT,,,Europe,Introduction / extension of measures,Movement restrictions,Border checks,Yes,Not applicable,11/03/2020
415,Austria,AUT,Tyrol,,Europe,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Fines,13/03/2020
410,Austria,AUT,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,14/03/2020
2732,Austria,AUT,,,Europe,Introduction / extension of measures,Movement restrictions,Border checks,Yes,Not applicable,14/03/2020
405,Austria,AUT,,,Europe,Introduction / extension of measures,Lockdown,Partial lockdown,No,Fines,16/03/2020
407,Austria,AUT,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,16/03/2020
408,Austria,AUT,,,Europe,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,16/03/2020
409,Austria,AUT,,,Europe,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,16/03/2020
413,Austria,AUT,,,Europe,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,Not applicable,16/03/2020
859,Austria,AUT,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,Yes,Not applicable,16/03/2020
860,Austria,AUT,Tyrol,,Europe,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,Not available,17/03/2020
861,Austria,AUT,Vorarlberg,,Europe,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,Not available,17/03/2020
862,Austria,AUT,Vorarlberg,,Europe,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not available,17/03/2020
867,Austria,AUT,Tyrol,,Europe,Introduction / extension of measures,Public health measures,Psychological assistance and medical social work,No,Not applicable,17/03/2020
2736,Austria,AUT,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,No,Not available,17/03/2020
866,Austria,AUT,Tyrol,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,18/03/2020
863,Austria,AUT,Tyrol,,Europe,Introduction / extension of measures,Lockdown,Partial lockdown,No,Fines,19/03/2020
893,Austria,AUT,Tyrol,,Europe,Introduction / extension of measures,Movement restrictions,Visa restrictions,No,Fines,19/03/2020
2731,Austria,AUT,,,Europe,Introduction / extension of measures,Movement restrictions,Border checks,Yes,Not applicable,19/03/2020
2728,Austria,AUT,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,21/03/2020
2733,Austria,AUT,Vorarlberg,,Europe,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,Yes,Not applicable,22/03/2020
2734,Austria,AUT,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,23/03/2020
2729,Austria,AUT,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,Not applicable,24/03/2020
2727,Austria,AUT,Vienna,,Europe,Introduction / extension of measures,Public health measures,Awareness campaigns,Yes,,27/03/2020
3722,Austria,AUT,Tyrol,,Europe,Introduction / extension of measures,Public health measures,Psychological assistance and medical social work,No,Not applicable,28/03/2020
3728,Austria,AUT,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,28/03/2020
2726,Austria,AUT,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,30/03/2020
3718,Austria,AUT,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,Not applicable,31/03/2020
3721,Austria,AUT,Tyrol,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,01/04/2020
3726,Austria,AUT,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,01/04/2020
3720,Austria,AUT,Tyrol,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,02/04/2020
3719,Austria,AUT,Tyrol,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,Not applicable,03/04/2020
3723,Austria,AUT,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,No,Not available,03/04/2020
3724,Austria,AUT,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,03/04/2020
3725,Austria,AUT,Vienna,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,03/04/2020
3727,Austria,AUT,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,03/04/2020
864,Austria,AUT,Carinthia,,Europe,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,Not available,
865,Austria,AUT,Salzburg,,Europe,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,Not available,
2725,Austria,AUT,,,Europe,Introduction / extension of measures,Public health measures,Testing policy,No,not applicable,
2730,Austria,AUT,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Military deployment,No,Not applicable,
2735,Austria,AUT,,,Europe,Introduction / extension of measures,Movement restrictions,Additional health/documents requirements upon arrival,No,Not applicable,
59,Azerbaijan,AZE,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure,Yes,Not applicable,29/02/2020
1025,Azerbaijan,AZE,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure,No,,29/02/2020
50,Azerbaijan,AZE,,,Asia,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not applicable,01/03/2020
54,Azerbaijan,AZE,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,No,Not applicable,01/03/2020
58,Azerbaijan,AZE,,,Asia,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,Not applicable,01/03/2020
76,Azerbaijan,AZE,,,Asia,Introduction / extension of measures,Social distancing,Schools closure,Yes,Not applicable,01/03/2020
1019,Azerbaijan,AZE,,,Asia,Introduction / extension of measures,Public health measures,Awareness campaigns,No,,09/03/2020
1022,Azerbaijan,AZE,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,,12/03/2020
1024,Azerbaijan,AZE,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure,No ,,14/03/2020
1026,Azerbaijan,AZE,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure,No,,14/03/2020
1023,Azerbaijan,AZE,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure,No,,18/03/2020
1029,Azerbaijan,AZE,,,Asia,Introduction / extension of measures,Public health measures,Awareness campaigns,No,,19/03/2020
1030,Azerbaijan,AZE,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,,19/03/2020
1017,Azerbaijan,AZE,,,Asia,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,,
1020,Azerbaijan,AZE,,,Asia,Introduction / extension of measures,Movement restrictions,Border closure,Yes,,
1021,Azerbaijan,AZE,,,Asia,Introduction / extension of measures,Movement restrictions,International flights suspension,No,,
